pro_experience_yrs,oss_experience_yrs,find_answers_score,receive_help_score,contributor_help_score,find_maintainer_score,had_negative_exp,had_harassment,is_high_income_country,paid_contributor,gender_clean
8.0,8.0,3,4,4,0,0,0,1,0,man
4.0,1.5,0,3,2,2,0,0,1,0,man
13.0,1.5,1,2,1,1,0,0,0,1,man
8.0,4.0,1,4,0,4,0,0,1,0,man
13.0,1.5,2,3,2,1,0,0,1,0,man
1.5,8.0,3,1,3,0,0,0,0,0,man
0.5,4.0,2,1,0,2,0,0,1,0,man
8.0,1.5,4,3,0,4,0,0,0,0,man
4.0,1.5,4,4,3,1,0,0,1,0,man
8.0,1.5,4,4,3,4,1,0,1,0,man
13.0,4.0,2,4,2,1,0,0,1,0,man
1.5,0.5,3,3,3,4,0,0,0,0,man
8.0,4.0,1,4,2,2,0,0,1,1,man
8.0,4.0,2,1,3,2,0,0,1,1,man
8.0,8.0,4,4,4,1,1,0,1,1,man
8.0,4.0,1,4,0,1,0,0,1,0,man
13.0,8.0,4,4,2,2,0,0,1,1,man
8.0,13.0,1,3,1,2,1,0,1,0,man
4.0,4.0,4,3,2,3,1,0,0,1,man
13.0,0.5,3,2,2,1,0,0,1,1,man
8.0,8.0,1,3,2,1,0,0,1,0,man
4.0,0.5,2,3,4,4,0,0,1,0,man
8.0,8.0,2,3,3,4,0,0,1,0,man
13.0,0.5,4,1,4,4,0,1,1,0,man
8.0,1.5,2,2,2,1,0,0,1,0,man
4.0,8.0,4,4,3,1,1,0,0,0,man
8.0,8.0,2,3,1,3,0,0,1,0,man
4.0,8.0,4,2,2,0,0,0,0,1,man
8.0,13.0,2,4,2,4,0,0,0,1,man
8.0,13.0,3,2,3,1,0,0,0,0,man
4.0,4.0,4,2,2,1,0,0,1,1,man
4.0,13.0,2,3,1,3,0,0,1,0,man
13.0,4.0,1,2,4,1,0,0,0,1,man
4.0,1.5,3,3,3,2,0,0,1,0,man
13.0,13.0,3,3,0,4,0,0,0,1,man
8.0,4.0,3,3,1,0,1,0,1,0,woman
8.0,13.0,2,2,2,0,1,0,0,1,man
1.5,0.5,4,0,4,3,0,0,0,0,man
4.0,1.5,4,4,4,0,0,1,1,0,man
4.0,0.5,4,3,1,3,0,0,0,1,man
8.0,8.0,0,4,2,1,0,0,1,0,man
13.0,13.0,1,3,0,1,0,0,0,1,man
13.0,4.0,4,2,0,1,0,0,0,1,man
0.5,0.5,3,2,1,0,0,0,0,0,man
4.0,4.0,3,2,4,4,0,0,1,0,man
1.5,4.0,4,3,2,2,0,0,1,0,man
13.0,8.0,1,3,1,1,0,0,1,1,man
4.0,8.0,3,3,1,2,1,0,1,1,man
8.0,4.0,4,2,2,2,0,0,0,0,man
8.0,8.0,4,4,2,0,0,0,1,0,man
4.0,1.5,3,3,1,4,0,0,1,0,man
8.0,4.0,1,3,4,3,0,0,1,0,man
1.5,8.0,4,2,0,1,0,0,0,0,man
0.5,4.0,3,2,3,2,1,0,1,1,man
1.5,0.5,2,3,4,2,0,0,1,0,man
4.0,1.5,4,2,4,0,1,1,1,0,man
13.0,8.0,2,4,2,3,1,1,1,0,man
8.0,1.5,2,3,3,2,1,0,1,0,man
13.0,8.0,4,3,4,3,0,0,1,1,man
4.0,4.0,3,2,0,1,1,0,0,0,man
8.0,4.0,4,4,4,4,0,0,1,0,man
13.0,8.0,4,4,0,3,0,0,1,0,man
4.0,4.0,3,2,0,1,0,0,1,1,man
13.0,1.5,2,3,0,2,0,0,0,0,man
8.0,1.5,4,4,0,4,0,0,1,1,man
13.0,8.0,1,3,3,0,1,0,1,0,woman
4.0,4.0,3,2,0,0,0,0,0,0,man
8.0,8.0,3,4,3,4,0,0,1,0,man
8.0,4.0,0,3,0,0,0,0,1,1,man
13.0,4.0,1,4,1,1,0,0,1,0,man
13.0,4.0,3,2,1,4,0,1,1,1,man
4.0,1.5,4,3,4,3,0,0,1,1,man
13.0,0.5,2,3,1,2,0,0,0,0,man
8.0,13.0,2,4,0,3,0,0,1,0,man
1.5,0.5,3,3,1,1,1,0,1,0,man
1.5,4.0,1,4,2,3,1,1,1,0,man
1.5,0.5,3,2,3,4,0,0,0,0,man
1.5,8.0,3,4,2,3,0,0,1,0,man
4.0,8.0,3,1,1,1,0,0,1,1,man
8.0,13.0,4,2,0,4,0,0,0,0,man
8.0,1.5,2,2,4,2,0,1,0,1,man
4.0,8.0,1,4,3,4,1,0,1,1,man
8.0,4.0,3,4,0,1,1,0,1,1,man
8.0,0.5,4,0,4,0,1,0,1,1,man
8.0,4.0,3,1,0,0,0,0,1,1,man
4.0,8.0,4,2,2,2,1,0,1,1,man
13.0,4.0,3,4,3,2,0,0,1,1,man
1.5,8.0,3,2,4,0,0,0,1,0,woman
8.0,8.0,2,3,2,3,0,0,1,1,man
8.0,4.0,3,3,4,0,1,0,1,0,man
4.0,4.0,3,4,2,3,0,0,1,1,man
13.0,8.0,3,2,0,2,0,0,1,1,man
4.0,4.0,3,1,0,4,0,0,1,1,man
13.0,1.5,2,3,4,1,0,1,1,0,man
13.0,4.0,2,4,0,3,0,0,1,0,man
4.0,13.0,3,3,4,4,0,0,1,0,man
4.0,4.0,3,4,2,4,0,0,1,1,man
1.5,1.5,4,4,4,2,0,0,1,1,man
13.0,1.5,2,2,4,2,0,0,1,1,man
8.0,0.5,4,3,0,3,0,0,1,0,man
0.5,13.0,2,4,3,2,0,0,1,0,man
8.0,4.0,2,1,0,3,1,0,1,1,man
1.5,8.0,4,3,1,2,1,1,0,0,man
8.0,8.0,4,2,4,4,0,0,1,0,man
8.0,4.0,3,2,4,4,0,1,0,1,woman
1.5,8.0,1,2,0,1,0,0,0,0,man
13.0,13.0,2,2,4,0,0,0,0,0,man
4.0,8.0,3,3,0,3,0,0,1,0,man
8.0,8.0,4,3,1,0,0,0,1,0,man
8.0,4.0,3,1,2,0,0,0,1,1,man
13.0,13.0,0,2,1,4,0,0,1,1,man
8.0,0.5,3,4,0,4,0,1,0,0,man
13.0,8.0,1,4,0,0,0,0,1,0,man
4.0,4.0,2,3,0,4,0,0,1,0,man
13.0,8.0,3,0,2,4,0,0,1,0,man
4.0,13.0,2,3,3,4,0,0,1,1,man
8.0,8.0,3,3,1,1,0,0,1,0,man
1.5,0.5,3,2,4,1,0,0,1,0,man
13.0,8.0,3,2,3,3,0,0,1,0,man
13.0,13.0,2,2,1,0,0,0,0,0,man
8.0,8.0,4,1,1,4,0,0,1,0,man
8.0,13.0,3,3,1,4,0,0,0,0,man
8.0,13.0,4,2,3,4,1,0,0,1,man
4.0,13.0,2,3,4,2,0,0,1,1,man
8.0,4.0,3,3,1,4,0,0,1,0,man
8.0,4.0,4,3,1,2,0,0,1,0,man
8.0,13.0,2,3,2,1,0,0,1,1,man
1.5,13.0,3,2,1,2,1,0,1,0,woman
13.0,1.5,4,2,3,1,0,0,1,0,man
1.5,1.5,3,0,0,0,0,0,0,0,man
8.0,4.0,2,3,4,2,0,0,0,1,man
1.5,8.0,4,2,1,3,0,0,0,0,man
1.5,13.0,1,2,1,3,0,0,1,0,man
0.5,8.0,3,3,1,2,1,0,0,0,man
4.0,1.5,4,1,3,4,0,0,1,0,man
8.0,4.0,4,2,0,4,0,0,0,0,man
8.0,13.0,3,3,3,0,0,0,1,0,man
8.0,4.0,1,3,3,3,1,0,1,0,man
8.0,1.5,4,3,3,3,0,0,0,0,man
1.5,8.0,2,4,3,4,0,1,1,1,man
8.0,4.0,2,2,2,0,0,1,1,0,man
8.0,1.5,3,3,0,1,1,0,0,1,man
4.0,13.0,4,3,1,1,0,1,0,1,man
13.0,4.0,4,3,3,4,0,0,0,1,man
1.5,4.0,2,1,3,2,0,0,0,0,man
8.0,1.5,4,1,2,3,0,0,0,0,man
1.5,4.0,4,1,3,4,0,0,1,0,man
8.0,8.0,3,4,4,3,0,0,0,0,man
4.0,8.0,4,4,3,2,0,0,0,1,man
8.0,4.0,2,3,2,0,0,0,0,0,man
1.5,13.0,4,3,0,4,0,0,1,1,man
8.0,4.0,1,1,0,1,0,0,0,1,man
1.5,13.0,3,4,0,1,1,0,1,0,man
8.0,0.5,3,2,0,3,1,0,1,1,man
1.5,4.0,2,2,3,0,0,0,1,0,man
1.5,13.0,3,4,3,2,0,0,1,0,man
8.0,13.0,3,2,3,3,0,0,0,0,man
1.5,8.0,3,4,2,4,0,0,1,0,man
4.0,8.0,3,4,2,1,1,0,1,0,man
13.0,8.0,2,4,1,3,0,0,0,0,man
13.0,8.0,2,3,0,4,0,0,0,1,man
13.0,1.5,2,2,4,2,0,0,0,1,man
4.0,4.0,4,3,3,4,1,0,1,0,man
8.0,8.0,4,4,4,3,0,0,1,0,man
13.0,8.0,3,3,3,1,1,1,1,1,man
1.5,13.0,3,4,1,3,1,0,1,0,man
13.0,4.0,3,4,2,3,0,0,1,1,man
1.5,1.5,2,3,1,3,0,0,1,0,man
13.0,1.5,1,4,0,0,0,0,0,0,man
8.0,13.0,3,2,1,3,0,0,1,0,man
8.0,0.5,2,4,1,4,0,0,1,0,man
8.0,13.0,4,4,4,2,1,0,0,1,man
4.0,0.5,2,1,0,2,0,0,0,0,man
4.0,4.0,3,3,0,0,0,0,1,1,man
13.0,8.0,3,3,3,1,0,0,0,0,man
8.0,4.0,3,4,1,4,0,0,0,1,man
8.0,13.0,4,1,0,4,0,0,1,1,man
4.0,1.5,2,3,1,0,0,0,1,0,man
8.0,4.0,1,3,0,3,0,0,1,1,man
4.0,8.0,3,2,2,0,0,0,1,1,man
4.0,13.0,2,4,4,3,0,0,0,1,man
13.0,0.5,1,3,2,4,0,0,1,0,man
8.0,4.0,3,2,4,2,0,1,1,1,man
8.0,8.0,1,4,4,2,1,0,1,1,man
13.0,13.0,2,1,4,1,0,0,0,1,man
4.0,13.0,3,2,3,4,0,0,1,1,man
13.0,13.0,3,2,2,4,1,0,1,0,man
8.0,8.0,2,4,1,3,0,0,1,0,man
1.5,13.0,3,2,0,1,0,0,1,0,man
8.0,8.0,4,3,3,3,0,0,0,0,man
0.5,8.0,2,3,1,2,1,0,1,0,man
1.5,13.0,3,3,4,2,0,0,0,0,man
13.0,4.0,2,1,2,4,0,0,0,0,man
1.5,13.0,1,4,4,1,0,0,1,0,man
13.0,4.0,3,3,2,3,0,0,1,0,man
13.0,1.5,2,1,4,2,1,0,0,0,man
13.0,4.0,2,4,1,2,0,0,1,0,man
13.0,8.0,3,2,2,1,0,0,0,0,man
8.0,13.0,2,2,3,4,0,0,1,0,woman
4.0,8.0,2,2,1,0,0,0,1,0,man
4.0,0.5,3,4,4,2,0,0,0,0,man
13.0,4.0,4,1,3,2,0,0,1,0,man
8.0,0.5,4,4,4,1,0,0,1,0,man
13.0,13.0,2,3,3,1,0,0,1,1,man
13.0,1.5,2,2,4,0,0,0,1,0,man
4.0,8.0,4,2,2,0,0,0,1,0,man
4.0,8.0,3,4,2,1,0,0,1,1,man
8.0,8.0,3,1,4,0,0,0,1,1,man
0.5,8.0,1,1,2,3,0,0,1,0,man
8.0,8.0,1,3,1,2,0,0,0,0,man
13.0,8.0,2,1,4,4,0,1,1,1,man
8.0,0.5,4,3,1,4,1,0,1,0,man
4.0,4.0,4,3,0,3,0,0,0,0,man
13.0,4.0,2,0,0,2,1,0,1,0,man
1.5,4.0,3,2,3,3,0,0,1,0,man
13.0,8.0,4,0,1,0,0,0,0,1,man
1.5,4.0,4,4,1,1,0,0,0,0,man
13.0,13.0,3,2,2,3,0,0,1,1,man
8.0,1.5,2,3,1,3,0,0,1,0,man
8.0,8.0,4,3,4,0,1,0,1,0,man
8.0,1.5,2,3,4,2,0,0,1,1,man
4.0,4.0,2,2,0,1,0,0,1,0,man
8.0,4.0,2,2,0,3,0,0,1,1,man
13.0,8.0,3,3,2,3,0,0,1,0,man
13.0,1.5,1,3,4,1,0,0,0,0,man
1.5,8.0,3,3,1,4,0,1,1,0,man
8.0,8.0,4,1,1,2,0,0,1,0,man
13.0,13.0,3,3,3,1,0,0,1,1,man
13.0,8.0,4,1,2,2,0,0,0,0,man
8.0,8.0,4,3,3,4,0,0,1,0,man
0.5,13.0,4,3,4,1,0,0,1,1,man
13.0,1.5,3,1,0,1,0,0,0,0,man
4.0,4.0,3,3,0,1,0,0,1,0,man
13.0,8.0,2,2,2,1,0,0,1,1,man
4.0,0.5,4,1,3,2,0,0,0,0,man
13.0,4.0,3,3,0,0,0,0,1,1,man
1.5,8.0,4,4,3,4,0,1,1,1,man
13.0,4.0,2,1,0,0,0,1,0,0,man
13.0,1.5,2,2,0,3,0,0,0,0,man
13.0,4.0,3,3,4,2,0,0,1,0,man
13.0,13.0,3,2,1,1,0,0,1,1,man
13.0,1.5,3,2,2,0,1,0,1,0,man
4.0,4.0,4,2,1,1,1,1,1,1,man
13.0,13.0,0,2,2,0,0,0,1,0,man
8.0,0.5,3,2,1,3,0,0,0,0,man
4.0,4.0,1,1,0,3,1,0,1,0,man
1.5,0.5,3,0,3,2,0,0,0,0,man
8.0,13.0,2,4,2,0,1,0,1,0,man
8.0,4.0,2,1,2,2,0,0,1,1,man
4.0,4.0,4,1,0,3,0,0,1,0,man
4.0,1.5,1,4,3,3,0,0,1,0,man
8.0,8.0,3,4,3,1,0,0,0,1,man
0.5,1.5,3,4,2,0,0,0,1,0,man
13.0,8.0,2,1,2,2,1,0,1,1,man
4.0,4.0,4,3,1,1,0,0,1,1,man
1.5,8.0,2,3,3,3,0,0,1,0,man
0.5,13.0,3,3,4,2,0,1,1,0,man
13.0,1.5,4,1,3,3,0,0,0,0,man
13.0,1.5,3,2,0,1,1,0,1,0,man
1.5,4.0,2,2,4,1,0,0,0,1,man
1.5,8.0,4,3,2,2,0,0,0,1,man
8.0,0.5,4,2,4,3,0,0,0,1,man
4.0,8.0,3,3,3,4,0,1,0,1,man
13.0,4.0,3,3,3,4,0,0,1,0,man
1.5,8.0,2,4,1,0,0,1,1,0,man
8.0,8.0,2,4,3,3,1,0,0,0,man
4.0,0.5,3,3,1,1,0,0,1,0,man
8.0,1.5,2,2,1,1,0,0,1,0,man
8.0,8.0,3,4,3,4,0,0,0,0,man
1.5,4.0,2,2,4,0,0,1,1,0,man
1.5,13.0,3,3,4,3,0,0,0,0,man
13.0,4.0,3,1,1,2,0,0,1,1,man
4.0,4.0,3,2,0,0,0,0,1,0,man
4.0,1.5,2,1,1,2,0,0,0,0,man
1.5,13.0,2,3,0,3,0,1,1,1,man
13.0,13.0,1,3,3,2,0,0,1,0,man
13.0,4.0,3,3,0,4,0,0,0,0,man
13.0,13.0,2,3,1,3,1,0,1,1,man
8.0,0.5,3,4,4,4,0,0,0,1,man
13.0,13.0,3,2,4,3,0,0,0,0,man
13.0,1.5,1,3,4,0,0,0,1,1,man
13.0,8.0,2,3,2,2,0,0,1,1,man
0.5,8.0,2,3,0,4,1,0,1,1,man
8.0,4.0,2,1,1,2,0,0,0,0,man
4.0,4.0,4,4,2,0,0,0,0,1,man
1.5,8.0,2,3,0,3,1,0,0,0,man
13.0,1.5,2,4,4,3,0,0,0,0,man
0.5,1.5,4,3,2,0,1,0,1,0,man
13.0,1.5,4,3,2,3,1,0,1,0,man
13.0,8.0,3,2,0,2,0,0,1,0,man
8.0,4.0,3,3,0,0,1,0,1,0,man
4.0,4.0,1,3,3,0,1,0,0,0,man
8.0,1.5,4,4,3,2,0,1,1,0,man
13.0,1.5,3,4,3,1,0,0,0,1,man
4.0,8.0,3,3,1,1,0,0,1,0,man
4.0,1.5,2,4,2,4,0,1,0,0,man
8.0,8.0,3,4,2,1,0,0,1,0,man
4.0,8.0,1,2,4,2,0,0,0,0,man
4.0,4.0,3,2,2,4,0,0,0,0,man
13.0,13.0,1,4,4,4,0,0,1,0,man
4.0,0.5,4,3,2,0,0,0,1,1,man
1.5,13.0,2,3,3,1,0,0,1,0,man
8.0,1.5,4,2,4,3,1,0,1,0,man
0.5,0.5,3,1,0,3,0,0,1,0,man
4.0,8.0,3,2,2,0,1,0,1,0,man
8.0,1.5,2,2,1,1,0,0,1,1,man
8.0,4.0,3,3,0,0,0,0,1,0,man
8.0,8.0,2,3,1,0,0,0,0,0,man
4.0,8.0,2,3,0,4,1,0,1,1,man
8.0,8.0,2,1,3,4,0,0,1,0,man
13.0,4.0,4,3,3,4,0,0,0,0,man
13.0,0.5,2,2,4,1,0,0,1,1,man
8.0,8.0,4,4,3,4,1,0,1,1,man
13.0,1.5,4,3,1,4,0,0,1,0,man
13.0,1.5,3,2,3,2,0,0,1,1,man
1.5,0.5,2,2,3,0,1,0,1,0,woman
13.0,4.0,3,3,1,0,0,0,0,1,man
13.0,4.0,4,1,4,4,0,0,1,1,man
4.0,4.0,2,3,2,3,0,0,1,0,man
0.5,8.0,2,1,2,0,0,0,1,0,man
8.0,8.0,2,2,4,4,0,0,1,0,man
8.0,13.0,3,2,2,1,0,0,1,0,man
13.0,0.5,1,3,4,0,0,0,1,0,man
8.0,1.5,2,2,1,3,1,0,0,0,woman
1.5,8.0,3,4,3,2,0,1,1,0,man
4.0,0.5,3,3,4,0,0,0,0,0,man
13.0,4.0,2,2,4,2,0,0,1,0,man
0.5,8.0,4,3,0,3,0,1,1,0,man
13.0,8.0,2,3,3,1,0,1,1,0,man
4.0,1.5,2,3,1,4,0,0,1,0,man
8.0,8.0,2,3,3,1,0,0,1,1,man
8.0,8.0,2,2,3,1,0,0,0,0,man
4.0,13.0,3,3,3,3,0,0,0,1,man
8.0,4.0,1,3,4,3,0,0,1,1,man
8.0,8.0,4,4,1,4,0,0,0,1,man
1.5,8.0,4,3,0,1,0,0,1,0,man
4.0,1.5,4,1,4,0,0,0,1,0,woman
13.0,8.0,4,2,3,3,0,0,1,0,man
13.0,8.0,2,4,2,4,0,0,1,0,woman
8.0,1.5,4,2,2,2,0,0,0,0,man
13.0,4.0,2,2,0,2,0,0,0,0,man
1.5,4.0,3,1,4,2,0,0,1,0,man
1.5,8.0,1,3,0,1,0,0,1,0,man
8.0,0.5,0,2,3,0,0,0,1,1,man
8.0,4.0,4,1,3,4,1,0,1,0,man
13.0,1.5,2,3,4,3,0,0,1,0,man
4.0,8.0,3,4,3,3,0,0,1,0,man
8.0,8.0,2,2,4,2,0,0,1,0,man
8.0,4.0,4,4,2,1,0,0,0,0,man
4.0,4.0,2,4,2,1,0,0,1,0,man
8.0,4.0,2,4,2,1,0,0,1,0,man
8.0,4.0,3,3,4,2,0,0,0,1,man
4.0,1.5,2,2,4,1,0,0,0,0,man
4.0,8.0,3,3,3,4,0,0,0,0,man
13.0,8.0,4,2,2,1,0,0,1,1,man
4.0,13.0,3,2,1,1,0,1,0,0,man
1.5,1.5,2,4,3,0,0,0,1,1,man
0.5,4.0,2,3,1,4,0,0,1,0,man
0.5,0.5,4,1,3,1,1,0,0,0,man
4.0,13.0,2,2,0,4,0,0,0,1,man
8.0,8.0,3,3,2,0,0,0,1,0,man
0.5,8.0,3,4,3,1,0,0,0,0,man
1.5,4.0,2,1,1,3,1,0,1,0,man
4.0,8.0,4,1,0,3,0,0,0,0,man
0.5,8.0,2,1,4,4,0,0,0,0,man
8.0,0.5,3,3,0,0,0,0,0,1,man
8.0,13.0,2,3,1,4,0,0,1,1,man
13.0,13.0,3,3,4,1,0,0,1,0,man
13.0,8.0,0,1,2,3,0,0,1,0,man
8.0,4.0,3,2,1,1,0,0,0,0,man
1.5,8.0,2,2,0,3,1,0,1,0,man
8.0,1.5,4,3,1,1,0,0,1,0,man
13.0,8.0,4,3,2,0,0,0,1,0,man
4.0,1.5,3,4,1,4,0,0,1,0,man
4.0,13.0,3,1,2,4,0,0,1,0,man
8.0,1.5,2,4,3,2,0,0,1,0,man
1.5,1.5,2,2,2,0,0,1,1,0,man
13.0,0.5,2,2,1,2,0,0,1,0,man
4.0,8.0,3,1,4,2,0,0,1,0,man
0.5,1.5,4,2,0,3,0,0,1,0,man
0.5,1.5,2,2,2,4,0,0,1,0,man
4.0,1.5,0,2,0,4,0,0,1,0,man
13.0,4.0,2,3,0,2,0,0,1,0,man
13.0,13.0,3,4,2,3,0,0,1,1,man
13.0,4.0,0,3,0,4,0,0,1,1,man
8.0,1.5,2,4,2,1,0,0,1,0,man
8.0,1.5,1,3,1,3,0,0,1,1,man
4.0,0.5,1,4,4,4,0,0,1,0,man
0.5,4.0,3,0,1,1,0,0,1,0,man
13.0,1.5,4,3,0,0,1,1,1,0,woman
8.0,0.5,2,2,0,0,1,0,1,1,man
8.0,1.5,2,3,1,1,1,0,1,0,man
8.0,4.0,2,3,0,4,0,0,1,0,man
13.0,8.0,4,0,3,2,1,0,0,1,man
4.0,0.5,3,2,0,4,0,0,1,0,man
8.0,8.0,3,3,3,3,1,1,1,0,man
8.0,8.0,3,3,1,3,0,0,1,0,man
13.0,13.0,4,4,0,0,0,0,0,0,man
0.5,1.5,1,1,1,1,0,0,1,0,man
4.0,8.0,2,2,1,2,0,0,1,0,man
8.0,13.0,2,3,2,2,0,0,1,0,man
13.0,13.0,3,2,1,3,0,0,1,0,man
13.0,8.0,1,2,4,0,0,0,1,1,man
8.0,1.5,4,2,4,3,1,0,0,0,man
4.0,13.0,3,3,1,2,1,0,0,0,man
4.0,8.0,4,2,4,4,0,0,1,0,man
8.0,1.5,4,1,4,4,0,0,0,0,man
4.0,1.5,3,0,4,0,0,0,1,0,man
8.0,13.0,4,3,1,1,0,0,1,0,man
13.0,1.5,3,2,0,4,1,0,1,0,man
4.0,8.0,2,3,3,3,1,0,0,1,woman
4.0,4.0,3,4,3,0,1,0,1,0,man
0.5,8.0,4,2,2,0,0,0,0,0,man
4.0,0.5,3,2,2,1,1,0,1,0,man
8.0,8.0,3,0,1,3,0,0,0,0,man
4.0,4.0,2,4,3,1,0,0,1,0,man
1.5,13.0,4,3,4,2,0,0,0,0,man
1.5,1.5,2,4,1,4,0,0,1,0,man
1.5,1.5,3,4,4,1,0,0,1,1,man
8.0,1.5,3,4,0,2,0,0,1,0,man
8.0,0.5,3,4,3,2,0,0,1,0,man
8.0,13.0,2,2,0,2,0,0,1,1,man
8.0,1.5,3,3,0,4,0,0,1,1,man
1.5,1.5,2,4,2,4,0,0,0,0,man
8.0,8.0,2,3,1,4,0,0,1,0,man
1.5,1.5,2,3,4,2,0,0,0,0,man
13.0,1.5,3,4,3,1,0,0,1,1,man
1.5,8.0,1,3,0,4,0,0,0,0,man
8.0,4.0,2,3,1,3,0,0,1,1,man
0.5,13.0,4,3,2,3,0,1,1,0,man
13.0,8.0,3,2,0,1,0,1,1,0,man
1.5,4.0,4,2,0,4,1,0,0,0,man
13.0,8.0,3,3,0,2,0,0,0,1,man
0.5,13.0,2,4,0,1,0,0,1,0,man
13.0,4.0,3,4,4,3,0,0,1,0,man
8.0,8.0,2,2,3,1,0,0,0,0,man
4.0,4.0,4,4,1,1,0,1,1,1,man
4.0,4.0,2,0,1,1,0,0,0,0,man
4.0,8.0,4,3,2,1,0,0,0,0,man
13.0,0.5,3,4,3,0,0,1,1,0,man
13.0,4.0,4,4,1,0,1,1,1,1,man
4.0,0.5,2,3,1,4,1,0,1,0,man
4.0,8.0,3,3,2,3,0,1,1,0,man
4.0,8.0,1,2,0,1,0,0,0,0,man
1.5,4.0,4,3,1,4,0,0,1,0,man
8.0,0.5,2,2,3,0,0,0,0,0,man
4.0,13.0,3,1,4,4,0,0,0,0,man
4.0,4.0,3,3,3,3,0,0,1,0,woman
13.0,1.5,3,1,4,4,0,0,1,1,man
13.0,1.5,4,3,4,2,0,0,1,1,man
13.0,8.0,3,3,3,3,0,0,1,0,man
0.5,1.5,2,1,3,1,0,0,1,0,man
13.0,13.0,4,2,1,2,1,0,0,1,man
8.0,8.0,3,1,0,4,0,0,1,1,man
8.0,0.5,3,2,1,4,0,0,1,0,man
13.0,1.5,3,3,3,1,0,0,1,0,man
8.0,0.5,4,3,2,2,1,1,1,0,man
13.0,8.0,4,4,2,2,0,1,1,1,man
8.0,1.5,4,3,0,3,0,0,1,0,man
13.0,13.0,3,3,0,4,0,0,1,0,man
8.0,8.0,1,3,4,0,0,0,1,1,man
13.0,1.5,3,3,4,2,0,0,0,0,man
4.0,13.0,2,2,3,1,1,0,1,1,man
4.0,4.0,3,2,1,3,1,0,0,1,man
8.0,1.5,2,2,4,1,0,0,0,0,man
8.0,4.0,4,3,2,3,0,0,0,1,man
8.0,4.0,1,4,2,4,0,0,1,0,man
8.0,4.0,4,1,3,1,1,0,1,0,man
13.0,4.0,2,2,3,0,1,0,1,0,man
4.0,4.0,1,2,3,2,0,0,1,1,man
1.5,8.0,4,3,2,4,0,0,1,0,man
8.0,13.0,2,3,0,4,0,0,1,0,man
13.0,8.0,2,3,0,3,1,0,0,0,man
4.0,0.5,2,1,3,4,0,0,1,0,man
4.0,4.0,3,4,2,0,0,0,0,0,man
4.0,0.5,2,4,4,2,0,0,1,0,man
8.0,4.0,3,3,0,3,0,0,1,0,man
4.0,8.0,3,2,4,1,1,0,1,1,man
1.5,4.0,4,3,1,2,0,0,1,0,man
13.0,13.0,3,3,3,4,0,0,0,0,man
8.0,8.0,3,1,0,4,0,0,1,0,man
8.0,13.0,2,4,1,3,0,0,1,0,man
0.5,8.0,2,4,1,1,0,0,0,0,man
1.5,13.0,3,2,4,0,0,0,0,0,man
13.0,8.0,2,3,4,3,1,0,0,0,man
8.0,8.0,2,2,0,0,0,0,0,1,man
0.5,4.0,2,2,3,4,1,0,0,0,man
13.0,4.0,2,3,2,1,1,0,0,1,man
8.0,13.0,2,1,3,2,0,0,1,0,man
1.5,0.5,3,1,3,4,0,0,1,0,man
8.0,13.0,4,3,3,0,1,0,0,1,man
8.0,4.0,2,4,4,2,0,0,1,0,man
13.0,4.0,0,0,0,0,0,0,0,0,man
4.0,13.0,4,1,2,3,0,0,0,0,man
4.0,0.5,3,0,3,3,0,0,1,1,man
4.0,4.0,3,4,1,3,0,0,1,1,man
13.0,13.0,3,3,4,1,1,0,1,1,man
8.0,1.5,3,3,0,3,0,0,0,0,man
13.0,1.5,2,2,0,2,0,0,1,0,man
4.0,13.0,2,4,4,2,0,0,1,1,man
13.0,13.0,4,3,0,2,0,0,0,1,man
8.0,1.5,4,4,4,4,0,0,0,0,man
4.0,8.0,3,3,1,0,0,0,1,0,man
0.5,1.5,4,4,0,3,0,0,1,0,man
13.0,1.5,2,3,1,2,0,0,0,1,man
4.0,8.0,3,4,4,2,0,1,0,1,man
8.0,1.5,3,2,0,4,0,0,1,1,man
8.0,4.0,2,3,3,2,1,0,1,1,man
0.5,1.5,4,3,2,4,0,0,1,0,man
13.0,13.0,4,3,3,3,1,0,1,0,man
13.0,4.0,4,3,1,4,1,0,1,0,man
8.0,1.5,3,2,3,3,1,0,0,0,man
8.0,13.0,2,4,3,0,0,0,1,1,man
8.0,13.0,3,3,3,0,0,0,1,0,man
13.0,1.5,1,2,2,2,0,0,1,0,man
1.5,13.0,4,3,2,1,0,0,1,0,man
8.0,1.5,1,3,2,1,0,0,1,1,man
4.0,4.0,4,1,4,2,0,0,0,1,man
8.0,4.0,3,2,4,2,0,0,1,0,man
8.0,1.5,1,3,1,0,0,0,1,1,man
1.5,8.0,2,4,2,2,0,0,0,1,man
13.0,4.0,3,2,3,4,0,0,1,1,man
0.5,13.0,2,2,1,0,0,0,1,0,man
0.5,1.5,4,3,0,3,0,0,1,0,man
4.0,1.5,2,2,0,3,0,0,1,1,man
8.0,4.0,2,4,0,3,1,0,0,0,man
4.0,1.5,2,4,2,0,0,1,0,0,man
8.0,13.0,2,4,2,2,0,0,1,0,man
13.0,8.0,2,2,3,4,0,0,0,0,man
1.5,8.0,4,2,4,1,0,0,1,0,man
13.0,8.0,3,3,3,2,0,0,1,0,man
4.0,1.5,4,2,2,4,1,0,1,0,man
8.0,1.5,2,2,4,2,0,0,0,0,man
1.5,4.0,2,2,4,1,0,0,1,1,man
